Код,Номер распоряжения,Заказчик,ИНН Заказчика,Подрядчик,ИНН Подрядчика,Район,Адрес,Вид ограничения,Вид работ,Дата начала ограничения,Дата окончания ограничения,Дата снятия ограничения,Уточнение срока,Документы,Мониторинг,Основание,ПСП,МСК,Административное дело
442892,648-зд от 14.11.2022,ао 'хайпарк санкт-петербургского национального исследовательского университета информационных технол,7801341527,ао 'мегамейд',7806122166,пушкинский,киевское шоссе (г.пушкин) у административной границы города),огранич.движения,работы по устройству въезда-выезда,20221117,20241006,20241010,(этап 1) и с 07.09.2024 по 06.10.2024 (этап 3),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=572840&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=442892&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508238&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=228966&p3=234&p4=442892,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97435&p3=55&p4=442892,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e442892&msk=0&t=1
442897,647-зд от 14.11.2022,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,петроградский,наб.р.карповки от барочной ул. до ул.даля),полное закрытие дв,работы по прокладке газопровода,20221117,20230219,20230222,(этап 1) и с 30.01.2023 по 19.02.2023 (этапы 2 и 3 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=572838&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=442897&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508485&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=229200&p3=234&p4=442897,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97490&p3=53&p4=442897,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e442897&msk=0&t=1
442925,654-зд от 15.11.2022,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,петроградский,петровская коса от петровской пл. до тупика),огранич.движения,работы по прокладке инженерных сетей,20221119,20230825,20231125,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=572248&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=442925&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508469&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=229434&p3=243&p4=442925,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97543&p3=90&p4=442925,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e442925&msk=0&t=1
443005,655-зд от 16.11.2022,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,адмиралтейский,наб.обводного кан. от старо-петергофского пр. до лифляндской ул.),огранич.движения,работы по ремонту трамвайных путей,20221119,20230120,20230123,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=573045&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443005&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e486358&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=229677&p3=234&p4=443005,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97633&p3=55&p4=443005,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443005&msk=0&t=1
443007,656-зд от 16.11.2022,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,центральный,ул.марата от звенигородской ул. до социалистической ул. и от звенигородской ул. до подъездного пер.),огранич.движения,работы по прокладке газопровода,20221124,20230713,20230721,"(этап 1) и с 30.04.2023 по 13.07.2023 (этапы 1, 2, 3 последовательно)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=573494&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443007&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e486366&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=229911&p3=243&p4=443007,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97688&p3=86&p4=443007,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443007&msk=0&t=1
443313,658-зд от 24.11.2022,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,фрунзенский,грузинская ул. от ул.салова до средней ул.),полное закрытие дв,работы по строительству газопровода,20221205,20230123,20230126,(этап 1) и 23.01.2023 (этап 2),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=574826&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443313&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e442783&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=230154&p3=234&p4=443313,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97774&p3=55&p4=443313,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443313&msk=0&t=1
443329,659-зд от 24.11.2022,ао 'теплосеть санкт-петербурга',7810577007,ао 'теплосеть санкт-петербурга',7810577007,адмиралтейский,малодетскосельский пр. (четная сторона) от московского пр. до бронницкой ул.),полное закрытие дв,работы по реконструкции теплосети,20221203,20221218,20221219,(этап 1.2.1); с 10.12.2022 по 11.12.2022 (этап 1.4.1) и с 17.12.2022 по 18.12.2022 (этап 1.5.1),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=574831&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443329&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508042&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=230388&p3=261&p4=443329,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97829&p3=156&p4=443329,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443329&msk=0&t=1
443368,657-зд от 24.11.2022,спб гку 'дирекция транспортного строительства',7825342390,ооо 'тд кипаларм',7810383812,пушкинский,"санкт-петербург, перекресток удаловской ул., новодеревенской ул. и ш.подбельского",огранич.движения,работы по ремонту дороги,20221201,20230730,20230731,(этапы 1-3 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575359&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443368&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508671&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=230649&p3=247&p4=443368,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=97985&p3=105&p4=443368,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443368&msk=0&t=1
443419,662-зд от 25.11.2022,ооо 'парус',7813229907,ооо 'парус',7813229907,василеостровский,косая линия у 26-27 линии в.о.),огранич.движения,работы по прокладке газопровода,20221212,20230428,20230502,(этап 1); с 13.02.2023 по 22.02.2023 (этап 2) и с 24.04.2023 по 28.04.2023 (этап 1),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575362&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443419&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508687&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=230896&p3=234&p4=443419,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98090&p3=51&p4=443419,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443419&msk=0&t=1
443421,661-зд от 25.11.2022,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,выборгский,финляндский пр. от большого сампсониевского пр. до сампсониевского моста),огранич.движения,работы по ремонту трамвайных путей,20221129,20221228,20230116,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575356&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443421&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508685&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=231130&p3=238&p4=443421,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98141&p3=66&p4=443421,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443421&msk=0&t=1
443427,663-зд от 25.11.2022,ооо 'специализированный застройщик 'остров сити',7810781309,ооо 'специализированный застройщик 'остров сити',7810781309,василеостровский,масляный кан. от кожевенной линии до 22-23 линии в.о.),огранич.движения,работы по размещению временного ограждения,20221129,20230815,20230825,(этап 1),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575368&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443427&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e508611&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=231368&p3=246&p4=443427,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98207&p3=104&p4=443427,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443427&msk=0&t=1
443430,660-зд от 25.11.2022,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,красногвардейский,заневский пр. от моста александра невского до заневской площади),огранич.движения,работы по ремонту трамвайных путей,20221129,20230217,20230218,(этапы 1-4 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575363&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443430&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508669&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=231614&p3=234&p4=443430,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98311&p3=55&p4=443430,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443430&msk=0&t=1
443431,664-зд от 25.11.2022,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,колпинский,"загородная ул. (г.колпино) от межевой ул. до механической ул., включая перекрестки)",закрытие одного напр,работы по ремонту дороги,20221129,20230711,20230630,(этапы 1-2.3 последовательно) закрывается направление движения транспорта от межевой ул. к механической ул,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575361&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443431&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508668&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=231848&p3=270&p4=443431,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98366&p3=204&p4=443431,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443431&msk=0&t=1
443586,665-зд от 30.11.2022,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,выборгский,"удельный пр. , ярославский пр., ул.сергея марго, костромской пр.)",полное закрытие дв,работы по строительству газопровода,20221203,20221220,20221223,"(этапы 5, 8, 6, 7 последовательно)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575384&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443586&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e506561&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=232118&p3=243&p4=443586,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98570&p3=95&p4=443586,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443586&msk=0&t=1
443587,666-зд от 30.11.2022,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,выборгский,ул.сергея марго от удельного пр. до костромского пр.),полное закрытие дв,работы по строительству газопровода,20221221,20230116,20230116,(этап 9),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575397&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443587&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e506561&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=232361&p3=234&p4=443587,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98665&p3=56&p4=443587,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443587&msk=0&t=1
443588,670-зд от 30.11.2022,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,кировский,михайловский пер. у д.7а от ул.швецова до балтийской ул.),полное закрытие дв,работы по строительству газопровода,20221212,20230217,20230221,(этап 1) и с 13.02.2023 по 17.02.2023 (этап 2),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=575385&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=443588&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e443010&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=232595&p3=234&p4=443588,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=98721&p3=55&p4=443588,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e443588&msk=0&t=1
